news_date,first_timestamp_utc,last_timestamp_utc,n_articles_climate,n_urls_climate,n_sources_climate,n_articles_total,n_urls_total,n_sources_total,avg_tone,avg_positivity,avg_negativity,n_core_climate,n_policy_regulation,n_physical_risk,n_energy_geopolitics,n_cleantech,n_activism_litigation,share_total_climate,share_core_climate,share_policy,share_physical,share_energy,share_cleantech,share_activism,log_n_articles_climate,log_n_articles_total,log_n_sources_total
10/11/2021,2021-11-10 00:00:00+00:00,2021-11-10 23:45:00+00:00,11192,11192,3581,364760,364760,12742,-0.313982026,2.880936155,3.194918181,11094,10981,3413,4597,2207,4320,0.030683189,0.030414519,0.030104726,0.009356837,0.012602807,0.006050554,0.011843404,9.323043862,12.80699762,9.45273738
11/11/2021,2021-11-11 00:00:00+00:00,2021-11-11 23:45:00+00:00,10887,10887,3520,363501,363501,12447,-0.190198947,3.010274149,3.200473096,10827,10663,3269,4100,2003,4074,0.029950399,0.029785338,0.02933417,0.008993098,0.011279199,0.005510301,0.011207672,9.295416544,12.80354008,9.429315246
12/11/2021,2021-11-12 00:00:00+00:00,2021-11-12 23:45:00+00:00,9580,9580,3314,351218,351218,12364,-0.50505293,2.875585354,3.380638284,9523,9368,2887,3956,1818,3735,0.027276506,0.027114214,0.026672893,0.008219966,0.01126366,0.005176272,0.010634421,9.16753725,12.76916524,9.42262518
13/11/2021,2021-11-13 00:00:00+00:00,2021-11-13 23:45:00+00:00,7285,7285,2628,218272,218272,9762,-0.853895047,2.945682032,3.799577078,7250,7114,2564,3715,1114,2992,0.033375788,0.033215438,0.032592362,0.011746811,0.017020048,0.005103724,0.013707667,8.893709978,12.29350185,9.186355009
14/11/2021,2021-11-14 00:00:00+00:00,2021-11-14 23:45:00+00:00,6996,6996,2476,197249,197249,8913,-0.605134171,3.023294268,3.62842844,6930,6780,2085,4137,1042,2765,0.03546786,0.035133258,0.034372798,0.010570396,0.02097349,0.005282663,0.014017815,8.853236765,12.19222724,9.095378354
15/11/2021,2021-11-15 00:00:00+00:00,2021-11-15 23:45:00+00:00,7700,7700,3194,337822,337822,12428,-0.309954425,2.910174467,3.220128892,7559,7552,2483,3706,1846,2857,0.022793069,0.022375689,0.022354968,0.007350025,0.010970274,0.005464416,0.008457116,8.94910547,12.73027737,9.427787731
16/11/2021,2021-11-16 00:00:00+00:00,2021-11-16 23:45:00+00:00,7940,7940,3174,365818,365818,12605,-0.210237781,2.915021685,3.125259466,7854,7816,2526,2720,1780,2694,0.021704782,0.021469693,0.021365816,0.006905073,0.007435391,0.004865808,0.007364318,8.979794491,12.80989395,9.44192817
17/11/2021,2021-11-17 00:00:00+00:00,2021-11-17 23:45:00+00:00,8316,8316,3242,365805,365805,12648,-0.794091125,2.765134073,3.559225198,8222,8202,2632,3008,1822,3144,0.022733424,0.022476456,0.022421782,0.00719509,0.00822296,0.004980796,0.008594743,9.026056892,12.80985842,9.44533344
18/11/2021,2021-11-18 00:00:00+00:00,2021-11-18 23:45:00+00:00,7230,7230,3146,366481,366481,12786,-0.246478316,2.921741671,3.168219987,7127,7124,2161,2315,1430,2563,0.019728171,0.01944712,0.019438934,0.005896622,0.006316835,0.003901976,0.006993541,8.886132618,12.81170469,9.456184309
19/11/2021,2021-11-19 00:00:00+00:00,2021-11-19 23:45:00+00:00,7152,7152,2975,350812,350812,12471,-0.479462409,2.89140863,3.370871039,7080,7042,2152,2037,1226,2414,0.020386988,0.02018175,0.02007343,0.00613434,0.005806529,0.003494749,0.006881179,8.875287128,12.7680086,9.431241411
20/11/2021,2021-11-20 00:00:00+00:00,2021-11-20 23:45:00+00:00,3845,3845,2050,220163,220163,9906,-1.38261418,2.789301122,4.171915302,3824,3716,1559,1022,611,1316,0.017464333,0.017368949,0.016878404,0.007081117,0.004642015,0.002775217,0.005977389,8.254788926,12.302128,9.200996857
21/11/2021,2021-11-21 00:00:00+00:00,2021-11-21 23:45:00+00:00,2866,2866,1514,196292,196292,8966,-0.381320029,2.84322008,3.224540109,2833,2798,1099,1046,661,1153,0.014600697,0.01443258,0.014254274,0.005598802,0.005328796,0.003367432,0.005873902,7.961021466,12.18736372,9.101306451
22/11/2021,2021-11-22 00:00:00+00:00,2021-11-22 23:45:00+00:00,6027,6027,2705,335047,335047,12378,-0.161488982,3.025286809,3.186775791,5952,5923,1613,2290,1628,2681,0.017988521,0.017764672,0.017678117,0.00481425,0.006834862,0.00485902,0.008001862,8.70417056,12.72202908,9.423756768
23/11/2021,2021-11-23 00:00:00+00:00,2021-11-23 23:45:00+00:00,5567,5567,2596,358225,358225,12542,-0.490537107,2.9300923,3.420629406,5489,5483,1896,2041,1351,2133,0.015540512,0.015322772,0.015306023,0.005292763,0.005697536,0.003771373,0.005954358,8.624791202,12.78891935,9.43691802
24/11/2021,2021-11-24 00:00:00+00:00,2021-11-24 23:45:00+00:00,6527,6527,2906,362394,362394,12528,-0.125544497,3.020349475,3.145893972,6449,6398,2267,2742,1532,2239,0.018010784,0.017795548,0.017654818,0.006255622,0.00756635,0.004227443,0.006178358,8.783855897,12.80049006,9.435801236
25/11/2021,2021-11-25 00:00:00+00:00,2021-11-25 23:45:00+00:00,5819,5819,2543,327820,327820,11524,-0.992408912,2.940110613,3.932519524,5761,5697,1678,2540,1150,2449,0.017750595,0.017573668,0.017378439,0.005118663,0.007748154,0.003508023,0.007470563,8.669055541,12.70022301,9.352273868
26/11/2021,2021-11-26 00:00:00+00:00,2021-11-26 23:45:00+00:00,5907,5907,2602,313248,313248,11383,-1.40798902,2.813472266,4.221461287,5837,5818,1607,2353,1020,2534,0.018857263,0.018633798,0.018573143,0.005130121,0.00751162,0.003256206,0.008089437,8.684062644,12.65475368,9.33996414
27/11/2021,2021-11-27 00:00:00+00:00,2021-11-27 23:45:00+00:00,3463,3463,1731,212270,212270,9305,-1.221354185,2.690618184,3.911972369,3439,3397,1494,1142,625,1434,0.016314128,0.016201065,0.016003203,0.007038206,0.005379941,0.002944363,0.006755547,8.15017927,12.26561904,9.138414632
28/11/2021,2021-11-28 00:00:00+00:00,2021-11-28 23:45:00+00:00,2668,2668,1436,199280,199280,8767,-0.959403134,2.795835564,3.755238698,2640,2578,1159,829,465,1030,0.013388198,0.013247692,0.012936572,0.005815937,0.004159976,0.0023334,0.005168607,7.889459149,12.20247117,9.078864009
29/11/2021,2021-11-29 00:00:00+00:00,2021-11-29 23:45:00+00:00,5342,5342,2550,334202,334202,12347,-0.329578902,2.924022773,3.253601675,5262,5238,1864,1602,1028,1915,0.015984345,0.015744969,0.015673156,0.005577465,0.004793508,0.003075984,0.005730067,8.583542572,12.71950387,9.421249386
30/11/2021,2021-11-30 00:00:00+00:00,2021-11-30 23:45:00+00:00,5725,5725,2564,364052,364052,12580,0.098676305,3.25186263,3.153186325,5634,5604,1773,1947,1242,2162,0.015725775,0.015475811,0.015393405,0.004870183,0.005348137,0.003411601,0.005938712,8.652772486,12.80505474,9.439943018
01/12/2021,2021-12-01 00:00:00+00:00,2021-12-01 23:45:00+00:00,5466,5466,2519,350546,350546,12558,-0.117553434,3.014463533,3.132016967,5275,5369,1910,2039,1520,2106,0.015592818,0.015047954,0.015316107,0.005448643,0.00581664,0.004336093,0.006007771,8.606485299,12.76725007,9.438192819
02/12/2021,2021-12-02 00:00:00+00:00,2021-12-02 23:45:00+00:00,6117,6117,2765,367759,367759,12666,-0.757964366,2.841490961,3.599455327,6057,5968,2226,2106,1193,2195,0.016633176,0.016470025,0.016228019,0.006052877,0.005726576,0.003243972,0.005968583,8.718990525,12.81518583,9.446755465
03/12/2021,2021-12-03 00:00:00+00:00,2021-12-03 23:45:00+00:00,4875,4875,2401,345707,345707,12552,-0.230249308,2.898869843,3.129119151,4808,4799,1590,1820,1126,1782,0.014101537,0.013907731,0.013881698,0.00459927,0.005264574,0.003257093,0.005154654,8.492080491,12.75334977,9.43771496
04/12/2021,2021-12-04 00:00:00+00:00,2021-12-04 23:45:00+00:00,3631,3631,1910,219693,219693,9806,-0.623513442,2.907180527,3.530693969,3593,3542,1219,1068,643,1071,0.016527609,0.01635464,0.016122498,0.005548652,0.004861329,0.002926812,0.004874985,8.19753874,12.29999095,9.190851695
05/12/2021,2021-12-05 00:00:00+00:00,2021-12-05 23:45:00+00:00,2642,2642,1493,198248,198248,8985,-0.321214959,3.127803674,3.449018633,2601,2588,921,815,534,863,0.013326742,0.013119931,0.013054356,0.004645696,0.004111012,0.002693596,0.004353133,7.879669915,12.1972791,9.10342309
06/12/2021,2021-12-06 00:00:00+00:00,2021-12-06 23:45:00+00:00,5018,5018,2459,327470,327470,12449,-0.067857375,3.145684246,3.213541621,4893,4934,1673,1857,1420,1969,0.015323541,0.014941827,0.015067029,0.005108865,0.005670748,0.004336275,0.006012765,8.52098599,12.69915478,9.429475902
07/12/2021,2021-12-07 00:00:00+00:00,2021-12-07 23:45:00+00:00,5852,5852,2621,353969,353969,12586,-0.019274863,3.127484957,3.14675982,5728,5707,1821,2310,1648,2190,0.016532521,0.016182208,0.016122881,0.005144518,0.006525995,0.004655775,0.006186982,8.674709629,12.77696744,9.440419814
08/12/2021,2021-12-08 00:00:00+00:00,2021-12-08 23:45:00+00:00,6711,6711,2728,356929,356929,12424,-0.635594837,3.067037669,3.702632506,6618,6600,1873,2762,1868,2467,0.018802059,0.018541503,0.018491072,0.005247542,0.007738234,0.005233534,0.006911739,8.811652248,12.78529496,9.427465851
09/12/2021,2021-12-09 00:00:00+00:00,2021-12-09 23:45:00+00:00,6325,6325,2891,361433,361433,12666,-0.312675932,3.010264059,3.322939992,6241,6209,1878,2147,1437,2236,0.017499786,0.017267377,0.017178841,0.005195984,0.005940243,0.003975841,0.006186485,8.752423404,12.79783473,9.446755465
10/12/2021,2021-12-10 00:00:00+00:00,2021-12-10 23:45:00+00:00,5348,5348,2514,348562,348562,12403,-0.428025188,2.975217766,3.403242954,5281,5210,1778,1900,1354,1919,0.015343038,0.01515082,0.014947126,0.005100958,0.005450967,0.003884531,0.005505477,8.584664907,12.76157427,9.42577428
11/12/2021,2021-12-11 00:00:00+00:00,2021-12-11 23:45:00+00:00,4136,4136,2115,225152,225152,9812,-0.94341246,2.728578244,3.671990705,4102,4041,1667,1035,582,1477,0.018369812,0.018218803,0.017947875,0.007403887,0.004596895,0.00258492,0.006560013,8.327726166,12.32453545,9.191463316
12/12/2021,2021-12-12 00:00:00+00:00,2021-12-12 23:45:00+00:00,4286,4286,2034,200232,200232,8934,-2.613693813,2.262785276,4.876479089,4259,4111,2556,747,658,1783,0.02140517,0.021270326,0.020531184,0.012765192,0.003730672,0.003286188,0.008904671,8.363342467,12.20723697,9.097731428
13/12/2021,2021-12-13 00:00:00+00:00,2021-12-13 23:45:00+00:00,6268,6268,2794,326922,326922,12316,-0.922435937,2.842040454,3.764476391,6174,6167,2653,2248,1641,2294,0.019172769,0.018885239,0.018863827,0.008115086,0.006876258,0.005019546,0.007016964,8.743372131,12.69747995,9.418735701
14/12/2021,2021-12-14 00:00:00+00:00,2021-12-14 23:45:00+00:00,6795,6795,2691,360371,360371,12584,-0.914367272,2.71344728,3.627814552,6726,6545,3004,2128,1280,2371,0.018855568,0.018664099,0.018161839,0.008335854,0.005905026,0.003551895,0.006579331,8.824089483,12.79489211,9.440260908
15/12/2021,2021-12-15 00:00:00+00:00,2021-12-15 23:45:00+00:00,6041,6041,2616,368559,368559,12606,-0.7347973,2.793857739,3.528655039,5979,5920,2308,2326,1439,2262,0.016390863,0.01622264,0.016062557,0.006262227,0.006311066,0.003904395,0.006137416,8.706490362,12.8173588,9.442007494
16/12/2021,2021-12-16 00:00:00+00:00,2021-12-16 23:45:00+00:00,6483,6483,2682,361937,361937,12512,-1.26015348,2.618999754,3.879153235,6393,6365,2729,2008,1691,2577,0.017911957,0.017663295,0.017585933,0.007539986,0.005547927,0.004672084,0.007120024,8.777092883,12.79922821,9.434523383
17/12/2021,2021-12-17 00:00:00+00:00,2021-12-17 23:45:00+00:00,5640,5640,2655,350649,350649,12388,-0.57572388,2.858193599,3.433917479,5576,5522,2139,1986,1362,2230,0.016084461,0.015901942,0.015747942,0.006100117,0.005663783,0.003884226,0.006359636,8.637816634,12.76754385,9.424564261
18/12/2021,2021-12-18 00:00:00+00:00,2021-12-18 23:45:00+00:00,2950,2950,1684,215261,215261,9637,-1.138055637,2.665473934,3.803529571,2925,2870,1207,1047,793,1166,0.013704294,0.013588156,0.013332652,0.005607147,0.004863863,0.0036839,0.00541668,7.989899375,12.27961117,9.173468897
19/12/2021,2021-12-19 00:00:00+00:00,2021-12-19 23:45:00+00:00,3089,3089,1600,199147,199147,8850,-1.24514143,2.583781353,3.828922783,3064,3011,1074,850,491,845,0.015511155,0.01538562,0.015119485,0.005393001,0.004268204,0.002465515,0.004243097,8.03592637,12.20180355,9.088285726
20/12/2021,2021-12-20 00:00:00+00:00,2021-12-20 23:45:00+00:00,5329,5329,2498,320982,320982,12025,-0.580006994,2.995292112,3.575299105,5238,5236,1893,1713,1269,2047,0.016602177,0.016318672,0.016312441,0.005897527,0.005336748,0.003953493,0.006377305,8.581106517,12.67914344,9.394826252
21/12/2021,2021-12-21 00:00:00+00:00,2021-12-21 23:45:00+00:00,5356,5356,2654,351324,351324,12289,-0.360418707,2.824857292,3.185275999,5270,5275,1768,1713,1098,1780,0.015245187,0.015000398,0.01501463,0.005032392,0.004875841,0.00312532,0.005066548,8.586159396,12.769467,9.416541203
22/12/2021,2021-12-22 00:00:00+00:00,2021-12-22 23:45:00+00:00,3844,3844,2169,338180,338180,12128,-0.282404403,2.958258496,3.240662899,3780,3772,1431,1459,998,1511,0.011366728,0.011177479,0.011153823,0.004231474,0.004314271,0.002951091,0.004468035,8.254528882,12.73133653,9.403354558
23/12/2021,2021-12-23 00:00:00+00:00,2021-12-23 23:45:00+00:00,3877,3877,2042,329521,329521,11820,-0.322928187,2.963720655,3.286648842,3806,3800,1281,1592,1071,1578,0.011765563,0.011550098,0.01153189,0.003887461,0.004831255,0.003250172,0.004788769,8.263074836,12.7053984,9.37763289
24/12/2021,2021-12-24 00:00:00+00:00,2021-12-24 23:45:00+00:00,2623,2623,1551,264278,264278,10475,-0.321705581,3.073672546,3.395378127,2576,2558,982,851,567,1106,0.009925155,0.009747312,0.009679201,0.003715784,0.003220094,0.002145468,0.004184987,7.87245515,12.48476064,9.256842206
25/12/2021,2021-12-25 00:00:00+00:00,2021-12-25 23:45:00+00:00,1865,1865,1149,167239,167239,8236,0.240720087,3.558988288,3.318268201,1830,1821,697,552,413,495,0.011151705,0.010942424,0.010888609,0.004167688,0.003300666,0.00246952,0.002959836,7.531552381,12.02718519,9.016391479
26/12/2021,2021-12-26 00:00:00+00:00,2021-12-26 23:45:00+00:00,2017,2017,1197,175342,175342,8337,-0.352742744,3.155685553,3.508428297,1973,1967,749,598,373,750,0.011503234,0.011252296,0.011218077,0.004271652,0.003410478,0.002127271,0.004277355,7.609862201,12.07449933,9.028578658
27/12/2021,2021-12-27 00:00:00+00:00,2021-12-27 23:45:00+00:00,3813,3813,1906,269970,269970,10822,-1.052533427,2.926677557,3.979210984,3763,3748,1842,1200,582,1391,0.014123792,0.013938586,0.013883024,0.00682298,0.004444938,0.002155795,0.005152424,8.246433786,12.50606982,9.289428778
28/12/2021,2021-12-28 00:00:00+00:00,2021-12-28 23:45:00+00:00,3070,3070,1739,292464,292464,11062,-0.739814764,2.90910065,3.648915414,3024,3007,1313,1031,672,1149,0.010497018,0.010339734,0.010281607,0.004489441,0.00352522,0.002297719,0.003928689,8.02975852,12.58610028,9.311361486
29/12/2021,2021-12-29 00:00:00+00:00,2021-12-29 23:45:00+00:00,3599,3599,1963,304046,304046,11314,-0.970920887,2.592340291,3.563261178,3556,3510,1629,1241,821,1272,0.011837025,0.011695599,0.011544306,0.005357742,0.004081619,0.002700249,0.004183577,8.188689124,12.62493757,9.333884558
30/12/2021,2021-12-30 00:00:00+00:00,2021-12-30 23:45:00+00:00,3450,3450,1801,299358,299358,11126,-0.748982158,2.724794947,3.473777105,3401,3320,1499,1139,747,1266,0.011524663,0.011360979,0.0110904,0.005007382,0.003804809,0.00249534,0.00422905,8.146419323,12.6093988,9.317129866
31/12/2021,2021-12-31 00:00:00+00:00,2021-12-31 23:45:00+00:00,4375,4375,2080,250748,250748,10343,-1.632523858,2.456297384,4.088821242,4339,4302,2464,1025,1536,1524,0.017447796,0.017304226,0.017156667,0.009826599,0.004087769,0.006125672,0.006077815,8.383890344,12.43220772,9.24416192
01/01/2022,2022-01-01 00:00:00+00:00,2022-01-01 23:45:00+00:00,2840,2840,1613,174070,174070,8689,-1.180739845,2.661410369,3.842150214,2814,2789,1292,676,427,1123,0.016315275,0.01616591,0.01602229,0.007422301,0.003883495,0.002453036,0.006451428,7.951911382,12.06721854,9.069928218
02/01/2022,2022-01-02 00:00:00+00:00,2022-01-02 23:45:00+00:00,2852,2852,1626,180198,180198,8367,-1.490232112,2.611251546,4.101483657,2831,2788,1305,825,894,1148,0.015827035,0.015710496,0.01547187,0.007242034,0.004578297,0.004961209,0.00637077,7.956126351,12.10181707,9.032170186
03/01/2022,2022-01-03 00:00:00+00:00,2022-01-03 23:45:00+00:00,3302,3302,1916,266777,266777,11068,-0.996405457,2.622057891,3.618463348,3265,3193,1196,1138,919,1147,0.012377379,0.012238686,0.011968798,0.004483145,0.004265735,0.003444825,0.004299471,8.102586425,12.49417213,9.311903687
04/01/2022,2022-01-04 00:00:00+00:00,2022-01-04 23:45:00+00:00,3860,3860,2152,321061,321061,11947,-0.552878373,2.755041798,3.30792017,3806,3738,1593,1356,963,1393,0.012022637,0.011854445,0.011642647,0.004961674,0.004223496,0.00299943,0.004338739,8.258681496,12.67938953,9.388319179
05/01/2022,2022-01-05 00:00:00+00:00,2022-01-05 23:45:00+00:00,3591,3591,2025,336671,336671,12101,-0.681981957,2.814198057,3.496180013,3525,3510,1434,1165,859,1379,0.010666199,0.010470162,0.010425608,0.004259351,0.003460352,0.002551452,0.004095987,8.186464429,12.72686444,9.401126007
06/01/2022,2022-01-06 00:00:00+00:00,2022-01-06 23:45:00+00:00,3841,3841,2079,323714,323714,11947,-0.4148234,2.8738773,3.2887007,3749,3751,1436,1185,871,1634,0.011865412,0.011581211,0.011587389,0.004436015,0.003660639,0.002690647,0.005047666,8.253748343,12.68761878,9.388319179
07/01/2022,2022-01-07 00:00:00+00:00,2022-01-07 23:45:00+00:00,3821,3821,2007,314691,314691,11869,-0.8148759,2.712260004,3.527135904,3762,3765,1513,1286,878,1471,0.01214207,0.011954584,0.011964117,0.004807891,0.004086548,0.002790038,0.004674427,8.248529125,12.65934966,9.381769488
08/01/2022,2022-01-08 00:00:00+00:00,2022-01-08 23:45:00+00:00,2304,2304,1389,210528,210528,9539,-1.103949448,2.675999858,3.779949307,2265,2251,1017,707,545,977,0.010943912,0.010758664,0.010692164,0.004830711,0.003358223,0.002588729,0.004640713,7.742835955,12.25737869,9.163248764
09/01/2022,2022-01-09 00:00:00+00:00,2022-01-09 23:45:00+00:00,1937,1937,1140,191628,191628,8601,-0.987150411,2.855176862,3.842327274,1893,1872,781,584,422,748,0.010108126,0.009878515,0.009768927,0.004075605,0.003047571,0.002202183,0.003903396,7.569411792,12.16331649,9.059750013
10/01/2022,2022-01-10 00:00:00+00:00,2022-01-10 23:45:00+00:00,4564,4564,2330,318687,318687,11984,-0.848749965,2.62566293,3.474412896,4526,4458,1921,1633,946,1609,0.014321262,0.014202023,0.013988647,0.006027858,0.00512415,0.00296843,0.005048841,8.426173793,12.67196785,9.391411147
11/01/2022,2022-01-11 00:00:00+00:00,2022-01-11 23:45:00+00:00,5685,5685,2725,342540,342540,12240,-0.940582282,2.790002907,3.730585189,5618,5575,2486,1785,1153,2188,0.016596602,0.016401004,0.016275471,0.007257547,0.00521107,0.00336603,0.006387575,8.645762292,12.74414664,9.412546252
12/01/2022,2022-01-12 00:00:00+00:00,2022-01-12 23:45:00+00:00,4688,4688,2364,357918,357918,12404,-0.641437008,2.761263482,3.40270049,4619,4612,1792,1689,1162,1785,0.013097972,0.012905191,0.012885633,0.005006733,0.004718958,0.003246554,0.004987176,8.452974619,12.78806198,9.425854896
13/01/2022,2022-01-13 00:00:00+00:00,2022-01-13 23:45:00+00:00,4881,4881,2424,362197,362197,12364,-0.461295461,2.741586461,3.202881922,4802,4747,1662,1723,1046,1946,0.013476092,0.013257978,0.013106127,0.004588663,0.00475708,0.002887931,0.005372767,8.493310251,12.7999463,9.42262518
14/01/2022,2022-01-14 00:00:00+00:00,2022-01-14 23:45:00+00:00,5646,5646,2561,338500,338500,12165,-1.142917497,2.619439546,3.762357043,5591,5400,2030,1711,1000,2618,0.016679468,0.016516987,0.015952733,0.005997046,0.005054653,0.00295421,0.007734121,8.63887971,12.73228233,9.406400455
15/01/2022,2022-01-15 00:00:00+00:00,2022-01-15 23:45:00+00:00,3151,3151,1594,213733,213733,9551,-1.068508857,2.706086864,3.774595721,3131,3071,1518,901,532,1483,0.014742693,0.014649118,0.014368394,0.007102319,0.00421554,0.002489087,0.006938564,8.055792451,12.27248753,9.164505836
16/01/2022,2022-01-16 00:00:00+00:00,2022-01-16 23:45:00+00:00,2344,2344,1279,196237,196237,8699,-0.682189189,2.806851128,3.489040317,2253,2288,1117,743,622,937,0.01194474,0.011481015,0.011659371,0.005692097,0.003786238,0.003169637,0.004774839,7.760040681,12.18708349,9.071078305
17/01/2022,2022-01-17 00:00:00+00:00,2022-01-17 23:45:00+00:00,4547,4547,2235,299770,299770,11636,-0.894607235,2.865258094,3.75986533,4438,4462,1596,1498,1178,1724,0.015168296,0.014804684,0.014884745,0.005324082,0.004997164,0.003929679,0.005751076,8.422442855,12.61077413,9.361944956
18/01/2022,2022-01-18 00:00:00+00:00,2022-01-18 23:45:00+00:00,5438,5438,2673,343510,343510,12144,-0.652086141,2.793601588,3.445687729,5352,5345,1952,2196,1564,2179,0.015830689,0.015580332,0.015559955,0.005682513,0.006392827,0.004552997,0.006343338,8.601350499,12.74697441,9.404672841
19/01/2022,2022-01-19 00:00:00+00:00,2022-01-19 23:45:00+00:00,5691,5691,2656,368048,368048,12339,-0.360424282,2.801244632,3.161668914,5575,5564,1842,1799,1230,1853,0.015462657,0.015147481,0.015117593,0.005004782,0.004887949,0.003341955,0.005034669,8.646816959,12.81597136,9.420601297
20/01/2022,2022-01-20 00:00:00+00:00,2022-01-20 23:45:00+00:00,5246,5246,2533,358862,358862,12238,-0.497598026,2.893863904,3.39146193,5193,5157,1704,1934,1190,1956,0.014618433,0.014470744,0.014370427,0.004748343,0.005389258,0.003316038,0.005450563,8.565411764,12.79069598,9.412382853
